Twenty Plus Two,[Drama]
Twist Around the Clock,[Musical]
Two Loves,[Romance]
Two Rode Together,[Western]
Underworld U.S.A.,[Noir]
Very Nice, Very Nice,[Short]
Voyage to the Bottom of the Sea,[Science Fiction]
War Is Hell,[War]
West Side Story,[Musical]
Wild in the Country,[Drama]
The Wizard of Baghdad,[Comedy]
X-15,[Adventure]
You Have to Run Fast,[Drama]
The Young Doctors,[Drama]
The Young Savages,[Drama]
13 West Street,[Drama]
The 300 Spartans,[Adventure]
40 Pounds of Trouble,[Comedy]
Advise & Consent,[Drama]
All Fall Down,[Drama]
Bachelor Flat,[Comedy]
The Bellboy and the Playgirls,[Comedy]
Big Red,[Family]
Billy Rose's Jumbo,[Musical, Comedy]
Birdman of Alcatraz,[Drama]
Black Gold,[Adventure]
Bon Voyage!,[Family]
Boys' Night Out,[Comedy]
The Brain That Wouldn't Die,[Science Fiction]
Brushfire,[Drama]
Buddies Thicker Than Water,[Animated]
Cape Fear,[Noir]
The Captive City,[Drama]
Carmen Get It!,[Animated]
Carnival of Souls,[Horror]
The Chapman Report,[Drama]
The Commies Are Coming, the Commies Are Coming,[War, Short]
Convicts 4,[Drama]
The Counterfeit Traitor,[War]
The Creation of the Humanoids,[Science Fiction]
David and Lisa,[Drama]
Days of Wine and Roses,[Drama]
Deadly Duo,[Drama]
Don't Knock the Twist,[Musical]
Escape from East Berlin,[Drama]
Escape from Zahrain,[Drama]
Experiment in Terror,[Noir]
FBI Code 98,[Crime]
Five Finger Exercise,[Drama]
Five Miles to Midnight,[Suspense]
Five Weeks in a Balloon,[Adventure]
Follow that Dream,[Musical, Comedy]
Four Horsemen of the Apocalypse,[Drama]
Freud: The Secret Passion,[Biography]
Gay Purr-ee,[Animated, Musical]
Gigot,[Comedy]
A Girl Named Tamiko,[Drama]
Girls! Girls! Girls!,[Musical, Comedy]
Gypsy,[Musical]
Hatari!,[Action, Comedy]
Heaven and Earth Magic,[Animated]
Hell Is for Heroes,[War, Drama]
Hemingway's Adventures of a Young Man,[Drama]
Hero's Island,[Adventure]
High Steaks,[Animated, Short]
The Horizontal Lieutenant,[Comedy]
House of Women,[Drama]
How the West Was Won,[Western]
If a Man Answers,[Comedy]
In Search of the Castaways,[Family]
The Inspector,[Drama]
The Interns,[Drama]
The Intruder,[Drama]
I Thank a Fool,[Drama]
It Happened In Athens,[Comedy]
It's Only Money,[Comedy]
Jack the Giant Killer,[Fantasy]
Jessica,[Drama]
The Jet Cage,[Animated, Short]
Journey to the Seventh Planet,[Science Fiction]
Kid Galahad,[Musical, Drama]
Lawrence of Arabia,[Biography]
Light in the Piazza,[Drama]
The Lion,[Drama]
Lolita,[Comedy, Drama]
Lonely Are the Brave,[Western]
Long Day's Journey Into Night,[Drama]
The Longest Day,[War, Drama]
Madison Avenue,[Drama]
The Main Attraction,[Drama]
The Man Who Shot Liberty Valance,[Western]
The Manchurian Candidate,[Political, Thriller]
The Manster,[Horror]
Merrill's Marauders,[War]
The Miracle Worker,[Biography, Drama]
Mister Magoo's Christmas Carol,[Animated]
Moon Pilot,[Comedy]
Mouse Into Space,[Animated, Short]
Mr. Hobbs Takes a Vacation,[Comedy]
The Music Man,[Musical]
Mutiny on the Bounty,[Adventure]
My Geisha,[Comedy]
No Exit,[Drama]
No Man Is an Island,[Drama]
The Notorious Landlady,[Comedy]
The Nun and the Sergeant,[War]
Only Two Can Play,[Comedy]
Panic in Year Zero!,[Science Fiction]
Period of Adjustment,[Comedy]
Phaedra,[Drama]
The Pigeon That Took Rome,[Comedy]
Pontius Pilate,[]
Premature Burial,[Horror]
Pressure Point,[Drama]
Red Nightmare,[Drama]
The Reluctant Saint,[Drama]
Requiem for a Heavyweight,[Drama]
Ride the High Country,[Western]
The Ring of Terror,[Horror]
The Road to Hong Kong,[Comedy]
Rome Adventure,[Romance]
Safe at Home!,[Family]
Satan in High Heels,[Drama]
Satan Never Sleeps,[Drama]
Sergeants 3,[Western]
Six Black Horses,[Western]
Sodom and Gomorrah,[Drama]
Something's Got to Give,[Comedy]
The Spiral Road,[Drama]
Stagecoach to Dancers' Rock,[Western]
Stark Fear,[Thriller]
State Fair,[Musical]
Sweet Bird of Youth,[Drama]
A Symposium on Popular Songs,[Animated]
Tales of Terror,[Horror]
Taras Bulba,[Adventure]
Tarzan Goes to India,[Adventure]
Tender Is the Night,[Drama]
That Touch of Mink,[Comedy]
The Three Stooges Meet Hercules,[Comedy]
The Three Stooges in Orbit,[Comedy]
To Kill a Mockingbird,[Drama]
Tonight for Sure,[Western]
Too Late Blues,[Musical]
Tower of London,[Horror]
The Trial,[Drama]
Two for the Seesaw,[Drama]
Two Weeks in Another Town,[Drama]
A View from the Bridge,[Drama]
Walk on the Wild Side,[Drama]
War Hunt,[War]
The War Lover,[War]
What Ever Happened to Baby Jane?,[Thriller]
Who's Got the Action?,[Comedy]
Wild Guitar,[Musical]
The Wild Westerners,[Western]
The Wonderful World of the Brothers Grimm,[Biography]
The World's Greatest Sinner,[Drama]
Zotz!,[Science Fiction, Comedy]
4 for Texas,[Western, Comedy]
55 Days at Peking,[Drama]
Act One,[Biography]
All the Way Home,[Drama]
America, America,[Drama]
Atom Age Vampire,[Horror]
The Balcony,[Drama]
Beach Party,[Comedy]
The Birds,[Suspense]
Blonde Cobra,[Short]
Blood Feast,[Horror]
Bye Bye Birdie,[Musical, Comedy]
Cairo,[Crime]
California,[Adventure]
Call Me Bwana,[Comedy]
Captain Newman, M.D.,[Drama]
The Cardinal,[Drama]
The Caretakers,[Suspense]
Charade,[Suspense]
A Child Is Waiting,[Drama]
Cleopatra,[]
Come Blow Your Horn,[Comedy]
Come Fly with Me,[Romance]
The Comedy of Terrors,[Comedy, Horror]
The Cool World,[Drama]
The Courtship of Eddie's Father,[Comedy]
The Crawling Hand,[Horror]
Critic's Choice,[Comedy]
Cry of Battle,[War]
Dementia 13,[Thriller]
Diamond Head,[Drama]
Diary of a Madman,[Horror]
Donovan's Reef,[Comedy]
Drums of Africa,[Adventure]
Eat,[]
Face in the Rain,[Drama]
Five Minutes to Love,[Drama]
Flaming Creatures,[]
Flipper,[Family]
Follow the Boys,[Romance, Comedy]
For Love or Money,[Romance, Comedy]
Free, White and 21,[Drama]
Fun in Acapulco,[Musical]
A Gathering of Eagles,[Drama]
Gidget Goes to Rome,[Comedy]
The Girl Hunters,[Mystery]
Goldilocks and the Three Bares,[Erotic, Comedy]
The Great Escape,[War]
Gunfight at Comanche Creek,[Western]
The Haunted Palace,[Horror]
The Haunting,[Horror]
The Hook,[War]
Hud,[Drama]
I Could Go On Singing,[Drama]
In the Cool of the Day,[Drama]
The Incredible Journey,[Family]
Irma la Douce,[Comedy]
Island of Love,[Comedy]
It Happened at the World's Fair,[Musical]
It's a Mad, Mad, Mad, Mad World,[Comedy]
Jason and the Argonauts,[Fantasy]
Johnny Cool,[Crime]
Kings of the Sun,[Adventure]
Ladybug Ladybug,[Drama]
Lancelot and Guinevere,[Romance]
Law of the Lawless,[Western]
Lilies of the Field,[Drama]
The List of Adrian Messenger,[Mystery]
The Long Ships,[Adventure]
Love Is a Ball,[Comedy]
Love with the Proper Stranger,[Drama]
The Man from the Diner's Club,[Comedy]
Maniac,[Horror]
Mary, Mary,[Comedy]
McLintock!,[Western, Comedy]
Miracle of the White Stallions,[War, Drama]
Move Over, Darling,[Romance, Comedy]
My Six Loves,[Comedy]
A New Kind of Love,[Comedy]
Nine Hours to Rama,[Drama]
The Nutty Professor,[Comedy]
Of Love and Desire,[Drama]
The Old Dark House,[Horror]
One Got Fat,[]
One Man's Way,[Biography]
Operation Bikini,[Comedy]
PT 109,[Biography, War]
Palm Springs Weekend,[Comedy]
Papa's Delicate Condition,[Comedy]
Pent-House Mouse,[Animated]
The Pink Panther,[Crime, Comedy]
The Prize,[Drama]
Promises! Promises!,[Comedy]
The Raiders,[Western]
Rampage,[Adventure]
The Raven,[Horror]
The Sadist,[Science Fiction]
Shock Corridor,[Drama]
Showdown,[Western]
The Skydivers,[Drama]
Sleep,[]
The Slime People,[Horror]
Sodom and Gomorrah,[]
Soldier in the Rain,[Comedy]
Son of Flubber,[Comedy]
Spencer's Mountain,[Family]
Stolen Hours,[Drama]
The Stripper,[Drama]
Summer Magic,[Drama]
Sunday in New York,[Romance, Comedy]
The Sword in the Stone,[Animated]
Take Her, She's Mine,[Comedy]
Tammy and the Doctor,[Romance]
Tarzan's Three Challenges,[Adventure]
The Terror,[Horror]
They Saved Hitler's Brain,[Science Fiction]
The Three Stooges Go Around the World in a Daze,[Comedy]
The Thrill of It All,[Comedy]
Thunder Island,[Drama]
A Ticklish Affair,[Comedy]
To Beep or Not to Beep,[Animated]
Toys in the Attic,[Drama]
Transylvania 6-5000,[Animated]
Twice-Told Tales,[Horror]
Twilight of Honor,[Drama]
The Ugly American,[Drama]
Under the Yum Yum Tree,[Romance, Comedy]
Violated Paradise,[]
The V.I.P.s,[Drama]
The Victors,[War]
Wall of Noise,[Drama]
What's a Nice Girl Like You Doing in a Place Like This?,[Short]
The Wheeler Dealers,[Comedy]
Who's Been Sleeping in My Bed?,[Romance, Comedy]
Who's Minding the Store?,[Comedy]
Wives and Lovers,[Romance]
X: The Man with the X-ray Eyes,[Science Fiction]
The Yellow Canary,[Crime]
The Young and the Brave,[War]
The Young Swingers,[Musical]
3 Nuts in Search of a Bolt,[Comedy]
633 Squadron,[War]
7 Faces of Dr. Lao,[Fantasy]
Advance to the Rear,[Western]
The Americanization of Emily,[War, Satire]
Back Door to Hell,[War]
Batman Dracula,[]
Becket,[Drama]
Bedtime Story,[Comedy]
Behold a Pale Horse,[Drama]
The Best Man,[Drama]
Bikini Beach,[Comedy]
Black Like Me,[Drama]
Blood on the Arrow,[Western]
The Brass Bottle,[Fantasy]
Bullet for a Badman,[Western]
Carol for Another Christmas,[Drama]
The Carpetbaggers,[Drama]
The Cavern,[War, Drama]
Cheyenne Autumn,[Western]
Circus World,[Drama]
The Comedy of Terrors,[Horror, Comedy]
Crack in the World,[Science Fiction]
The Creeping Terror,[Science Fiction]
Dark Purpose,[Drama]
Dead Ringer,[Horror]
Dear Heart,[Comedy]
Devil Doll,[Drama]
The Disorderly Orderly,[Comedy]
A Distant Trumpet,[Western]
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,[Comedy, Satire]
Dumb Patrol,[Animated]
Empire,[]
Ensign Pulver,[Comedy]
The Eyes of Annie Jones,[Drama]
Face of the Screaming Werewolf,[Horror]
Fail-Safe,[Thriller]
The Fall of the Roman Empire,[]
False Hare,[Animated]
Fanny Hill,[Romance]
Fate Is the Hunter,[Drama]
Father Goose,[Romance, Comedy]
Firelight,[Short]
First Men in the Moon,[Science Fiction]
The Flesh Eaters,[Horror]
Flight from Ashiya,[War]
Flight to Fury,[Drama]
Flipper's New Adventure,[Family]
For Those Who Think Young,[Comedy]
Get Yourself a College Girl,[Comedy]
A Global Affair,[Comedy]
The Golden Head,[Comedy]
Good Neighbor Sam,[Comedy]
Goodbye Charlie,[Comedy]
Hag in a Black Leather Jacket,[Short]
Hey There, It's Yogi Bear!,[Animated]
Honeymoon Hotel,[Comedy]
The Horror of Party Beach,[Horror]
A House Is Not a Home,[Drama]
Hush… Hush, Sweet Charlotte,[Thriller]
I'd Rather Be Rich,[Comedy]
The Incredible Mr. Limpet,[Comedy]
The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies,[Horror, Musical]
Invitation to a Gunfighter,[Western]
Is There a Doctor in the Mouse?,[Animated]
Island of the Blue Dolphins,[Drama]
It's Not Just You, Murray!,[Short]
The Killers,[Crime, Drama]
Kiss Me Quick!,[Science Fiction]
Kiss Me, Stupid,[Comedy]
Kisses for My President,[Comedy]
Kissin' Cousins,[Musical]
Kitten with a Whip,[Crime, Drama]
The Last Man on Earth,[Science Fiction, Horror]
Lilith,[Drama]
Looking for Love,[Musical]
Lorna,[]
Mail Order Bride,[Western]
Man in the Middle,[Drama]
Man's Favorite Sport?,[Comedy]
Marnie,[Suspense]
Mary Poppins,[Musical, Fantasy]
The Masque of the Red Death,[Horror]
McHale's Navy,[Comedy]
The Misadventures of Merlin Jones,[Comedy]
Monstrosity,[Science Fiction]
The Moon-Spinners,[Family]
Muscle Beach Party,[Comedy]
My Fair Lady,[Musical]
The Naked Kiss,[Noir]
The New Interns,[Drama]
The Night of the Iguana,[Drama]
Nothing But a Man,[Drama]
Of Stars and Men,[Animated]
One Potato, Two Potato,[Drama]
The Outrage,[Western]
Pajama Party,[Comedy]
Paris, When It Sizzles,[Romance]
The Patsy,[Comedy]
The Pawnbroker,[Drama]
The Pink Phink,[Animated]
The Pleasure Seekers,[Romance]
Point of Order,[Documentary]
Quick, Before It Melts,[Comedy]
The Quick Gun,[Western]
Quick, Let's Get Married,[Comedy]
Rhino!,[Adventure]
Ride the Wild Surf,[Romance]
Rio Conchos,[Western]
Robin and the 7 Hoods,[Musical, Comedy]
Robinson Crusoe on Mars,[Science Fiction]
Roustabout,[Musical]
Santa Claus Conquers the Martians,[Science Fiction]
Scorpio Rising,[]
The Secret Invasion,[War]
Send Me No Flowers,[Comedy]
Seven Days in May,[Drama]
Sex and the College Girl,[Comedy]
Sex and the Single Girl,[Romance, Comedy]
Shell Shock,[War]
Shock Treatment,[Drama]
Signpost to Murder,[Drama]
A Shot in the Dark,[Comedy]
Stage to Thunder Rock,[Western]
The Starfighters,[War]
Strait-Jacket,[Thriller]
The Strangler,[Thriller]
Surf Party,[Musical, Comedy]
Taggart,[Western]
Teen-Age Strangler,[Science Fiction]
The Thin Red Line,[War]
The Third Secret,[Drama]
The Three Lives of Thomasina,[Family]
A Tiger Walks,[Family]
Time Travelers,[Science Fiction]
The Tomb of Ligeia,[Horror]
To Trap a Spy,[Spy, Drama]
Topkapi,[Crime]
The Train,[War, Drama]
Two Thousand Maniacs!,[Slasher]
Under Age,[Drama]
The Unsinkable Molly Brown,[Musical]
The Visit,[Drama]
Viva Las Vegas,[Musical]
What a Way to Go!,[Comedy]
Where Love Has Gone,[Drama]
Wild and Wonderful,[Romance]
The World of Henry Orient,[Comedy]
Youngblood Hawke,[Drama]
The Young Lovers,[Drama]
Your Cheatin' Heart,[Musical, Biography]
36 Hours,[War, Drama]
The Agony and the Ecstasy,[Drama, Biography]
The Amorous Adventures of Moll Flanders,[Comedy]
Apache Uprising,[Western]
The Art of Love,[Comedy]
Baby the Rain Must Fall,[Drama]
Bad Girls Go to Hell,[]
Battle of the Bulge,[War, Drama]
Beach Blanket Bingo,[Comedy, Musical]
The Bedford Incident,[Drama]
Billie,[Musical]
Black Spurs,[Western]
Bloody Pit of Horror,[Horror]
Boeing Boeing,[Comedy]
The Bounty Killer,[Western]
Brainstorm,[Suspense]
Bus Riley's Back in Town,[Drama]
Cat Ballou,[Western, Comedy]
The Cincinnati Kid,[Drama]
City Under the Sea,[Science Fiction]
Clarence, the Cross-Eyed Lion,[Family]
The Collector,[Thriller]
Color Me Blood Red,[Horror]
Crack in the World,[Drama]
Dear Brigitte,[Comedy]
Die, Monster, Die!,[Horror]
The Dirty Game,[Spy]
Doctor Zhivago,[Drama]
Dr. Goldfoot and the Bikini Machine,[Comedy]
The Family Jewels,[Comedy]
Faster, Pussycat! Kill! Kill!,[]
Ferry Cross the Mersey,[Musical]
The Flight of the Phoenix,[Drama]
Fluffy,[Family]
Genghis Khan,[Adventure]
Girl Happy,[Musical]
The Glory Guys,[Western]
Goldstein,[Comedy]
The Great Race,[Comedy]
The Great Sioux Massacre,[Western]
The Greatest Story Ever Told,[]
Guns of Diablo,[Western]
The Hallelujah Trail,[Western, Comedy]
Harlow,[Drama, Biography]
Harlow,[Biography]
Harum Scarum,[Musical]
Having a Wild Weekend,[Musical]
The Heroes of Telemark,[War, Drama]
Help!,[Musical, Comedy]
A High Wind in Jamaica,[Adventure]
The Hill,[Drama]
How to Murder Your Wife,[Comedy]
How to Stuff a Wild Bikini,[Comedy]
The Human Duplicators,[Science Fiction]
I Saw What You Did,[Thriller]
I'll Take Sweden,[Comedy]
In Harm's Way,[War, Drama]
Inside Daisy Clover,[Drama]
John Goldfarb, Please Come Home,[Comedy]
Joy in the Morning,[Drama]
King Rat,[War, Drama]
Life at the Top,[Drama]
Love and Kisses,[Comedy]
Love Has Many Faces,[Drama]
The Loved One,[Comedy]
Major Dundee,[Western]
The Man from Button Willow,[Animated]
Mara of the Wilderness,[Adventure]
Marriage on the Rocks,[Romance, Comedy]
McHale's Navy Joins the Air Force,[Comedy]
Mickey One,[Drama]
Mirage,[Thriller]
Mister Moses,[Adventure]
The Monkey's Uncle,[Comedy]
The Money Trap,[Drama]
Monster A Go-Go,[Science Fiction]
Morituri,[Action]
Motorpsycho,[Action]
Mudhoney,[Drama]
The Naked Prey,[Adventure]
Never Too Late,[Comedy]
Nightmare in the Sun,[Crime, Drama]
None But The Brave,[War, Drama]
Once a Thief,[Crime]
Operation C.I.A.,[Thriller]
Operation Crossbow,[War, Drama]
A Patch of Blue,[Drama]
Promise Her Anything,[Comedy]
A Rage to Live,[Drama]
Red Line 7000,[Drama]
Requiem for a Gunfighter,[Western]
Ride in the Whirlwind,[Western]
The Rounders,[Western, Comedy]
The Sandpiper,[Drama]
Sands of the Kalahari,[Adventure]
The Satan Bug,[Science Fiction]
The Secret of My Success,[Comedy]
Sergeant Deadhead,[Musical]
Shenandoah,[War, Drama]
Ship of Fools,[Drama]
Situation Hopeless... But Not Serious,[War, Comedy]
Ski Party,[Musical, Comedy]
The Slender Thread,[Drama]
The Sons of Katie Elder,[Western]
The Sound of Music,[Musical, Family]
The Spy Who Came in from the Cold,[Spy, Drama]
Strange Bedfellows,[Comedy]
A Swingin' Summer,[Comedy]
Sylvia,[Drama]
Synanon,[Drama]
That Darn Cat!,[Family, Comedy]
That Funny Feeling,[Comedy]
The Third Day,[Drama]
Those Calloways,[Drama]
A Thousand Clowns,[Comedy, Drama]
Tickle Me,[Musical]
The Truth About Spring,[Drama]
Two on a Guillotine,[Horror]
Up from the Beach,[War]
A Very Special Favor,[Romance, Comedy]
Von Ryan's Express,[War]
The War Lord,[Historical]
What's New Pussycat?,[Comedy]
Wild on the Beach,[Comedy]
Wild Seed,[Drama]
Willy McBean and his Magic Machine,[Animated]
The World of Abbott and Costello,[]
Young Fury,[Western]
Zebra in the Kitchen,[Family]
10:30 P.M. Summer,[Drama]
7 Women,[Drama]
Agent for H.A.R.M.,[Spy]
Alvarez Kelly,[Western]
Ambush Bay,[War]
Any Wednesday,[Comedy]
The Appaloosa,[Western]
Arabesque,[Spy]
Around the World Under the Sea,[Science Fiction]
Assault on a Queen,[Crime, Drama]
Batman,[Comedy, Action]
The Bible: In the Beginning,[Drama]
A Big Hand for the Little Lady,[Western, Comedy]
Billy the Kid vs. Dracula,[Western, Horror]
Birds Do It,[Comedy]
Blindfold,[Suspense]
Blood Bath,[Horror]
Boy, Did I Get a Wrong Number!,[Comedy]
Cast a Giant Shadow,[Action]
Castle of Evil,[Horror]
Chamber of Horrors,[Horror]
Chappaqua,[Drama]
The Chase,[Drama]
Chelsea Girls,[Drama]
Curse of the Swamp Creature,[Horror]
Cyborg 2087,[Science Fiction]
The Daydreamer,[Animated]
Dead Heat on a Merry-Go-Round,[Crime, Drama]
Destination Inner Space,[Science Fiction]
Dimension 5,[Science Fiction]
Drop Dead Darling,[Comedy]
Duel at Diablo,[Western]
El Dorado,[Western]
The Endless Summer,[Documentary]
Fantastic Voyage,[Science Fiction]
The Fat Spy,[Comedy]
A Fine Madness,[Comedy, Drama]
Fireball 500,[Comedy]
Follow Me, Boys!,[Comedy, Drama]
The Fortune Cookie,[Comedy]
Frankie and Johnny,[Musical]
A Funny Thing Happened on the Way to the Forum,[Musical, Comedy]
Gambit,[Crime, Comedy]
The Ghost and Mr. Chicken,[Comedy]
The Ghost in the Invisible Bikini,[Comedy]
The Glass Bottom Boat,[Comedy]
Grand Prix,[Drama]
The Group,[Drama]
Gunpoint,[Western]
Hallucination Generation,[Drama]
Harper,[Crime, Drama]
Hawaii,[Drama]
Hold Me While I'm Naked,[Short]
Hold On!,[Musical]
How to Steal a Million,[Crime, Comedy]
The Idol,[Drama]
Is Paris Burning?,[Drama, War]
Jesse James Meets Frankenstein's Daughter,[Western, Horror]
Johnny Reno,[Western]
Judith,[Drama]
Khartoum,[Adventure]
Kiss the Girls and Make Them Die,[Spy]
The Last of the Secret Agents?,[Comedy]
Let's Kill Uncle,[Horror]
Lord Love a Duck,[Comedy]
Lost Command,[War]
Lt. Robin Crusoe, U.S.N.,[Comedy]
Madame X,[Drama]
Made in Paris,[Comedy]
The Man Called Flintstone,[Animated]
A Man Could Get Killed,[Spy]
Manos: The Hands of Fate,[Horror]
Maya,[Drama]
Mister Buddwing,[Drama]
Moment to Moment,[Drama]
Munster, Go Home!,[Comedy]
Murderers' Row,[Spy, Comedy]
Nashville Rebel,[Drama, Musical]
The Navy vs. the Night Monsters,[Science Fiction]
Nevada Smith,[Western]
The Night of the Grizzly,[Adventure]
Not with My Wife, You Don't!,[Comedy]
Once Before I Die,[Drama]
The Oscar,[Drama]
Our Man Flint,[Spy, Comedy]
Our Man in Marrakesh,[Comedy]
The Pad and How to Use It,[Comedy]
Paradise, Hawaiian Style,[Musical]
Penelope,[Comedy]
Picture Mommy Dead,[Horror]
The Plainsman,[Western]
The Poppy Is Also a Flower,[Drama]
The Professionals,[Western]
Queen of Blood,[Science Fiction]
Rage,[Drama]
The Rare Breed,[Western]
Red Tomahawk,[Western]
Red Zone Cuba,[Drama]
Return of the Seven,[Western]
Ride Beyond Vengeance,[Western]
Roman Candles,[Short]
Rush to Judgment,[Documentary]
The Russians Are Coming, the Russians Are Coming,[Comedy]
The Sand Pebbles,[Drama, War]
Seconds,[Thriller]
The Shooting,[Western]
The Silencers,[Spy, Comedy]
The Singing Nun,[Musical, Biography]
Spinout,[Musical]
Stagecoach,[Western]
The Swinger,[Comedy]
Tarzan and the Valley of Gold,[Adventure]
Texas Across the River,[Western, Comedy]
This Property Is Condemned,[Drama]
Three on a Couch,[Comedy]
The Three Sisters,[Drama]
Torn Curtain,[Spy, Mystery]
The Trouble with Angels,[Comedy]
Trunk to Cairo,[Drama]
The Undertaker and His Pals,[Horror]
The Ugly Dachshund,[Comedy]
The Unkissed Bride,[Comedy]
Waco,[Western]
Walk Don't Run,[Comedy]
Way...Way Out,[Comedy]
What Did You Do in the War, Daddy?,[Comedy]
What's Up, Tiger Lily?,[Comedy, Satire]
Who's Afraid of Virginia Woolf?,[Drama]
The Wild Angels,[]
Winnie the Pooh and the Honey Tree,[Animated]
Women of the Prehistoric Planet,[Science Fiction]
40 Guns to Apache Pass,[Western]
The Ambushers,[Spy, Comedy]
The Ballad of Josie,[Western, Comedy]
Banning,[Drama]
Barefoot in the Park,[Comedy]
Beach Red,[War]
The Big Mouth,[Comedy]
Billion Dollar Brain,[Spy]
Blast-Off Girls,[Comedy]
Bonnie and Clyde,[Crime, Drama]
The Born Losers,[Drama, Action]
The Busy Body,[Comedy]
Camelot,[Musical]
The Cape Town Affair,[Drama]
The Caper of the Golden Bulls,[Action]
Caprice,[Comedy]
Casino Royale,[Spy, Comedy]
Catalina Caper,[Comedy]
The Christmas Kid,[Western]
Chuka,[Western]
Clambake,[Musical]
C'mon, Let's Live a Little,[Musical]
Come Spy with Me,[Spy]
The Comedians,[Drama]
Common Law Cabin,[Comedy]
Cool Hand Luke,[Drama]
A Covenant with Death,[Drama]
Custer of the West,[Western]
Devil's Angels,[Drama]
The Dirty Dozen,[War]
Divorce American Style,[Comedy]
Doctor Dolittle,[Fantasy]
Doctor Faustus,[Drama]
Doctor, You've Got to Be Kidding!,[Comedy]
Dont Look Back,[Documentary]
Don't Make Waves,[Comedy]
The Double Man,[Drama]
Double Trouble,[Musical]
Easy Come, Easy Go,[Musical]
Eight on the Lam,[Comedy]
Enter Laughing,[Comedy]
The Fastest Guitar Alive,[Musical]
The Fearless Vampire Killers,[Horror, Comedy]
Festival,[Documentary]
First to Fight,[War]
Fitzwilly,[Comedy]
The Flim-Flam Man,[Comedy]
Fort Utah,[Western]
The Fox,[Drama]
Games,[Thriller]
Gentle Giant,[Family]
The Girl with the Hungry Eyes,[]
The Gnome-Mobile,[Fantasy]
Good Morning and... Goodbye!,[]
Good Times,[Musical, Comedy]
The Graduate,[Comedy]
Grand Slam,[Crime]
Guess Who's Coming to Dinner,[Drama]
A Guide for the Married Man,[Comedy]
Gunfight in Abilene,[Western]
Gunn,[Mystery]
The Happening,[Comedy]
The Happiest Millionaire,[Musical]
Hell on Wheels,[Action]
The Hellcats,[]
Hells Angels on Wheels,[]
Hillbillys in a Haunted House,[Horror, Comedy]
Hombre,[Western]
The Honey Pot,[Comedy, Mystery]
Hostile Guns,[Western]
Hot Rods to Hell,[Drama]
Hotel,[Drama]
Hour of the Gun,[Western]
House of a Thousand Dolls,[Thriller]
How to Succeed in Business Without Really Trying,[Musical, Comedy]
Hurry Sundown,[Drama]
In Cold Blood,[Crime, Drama]
In the Heat of the Night,[Crime, Drama]
In Like Flint,[Spy, Satire]
The Incident,[Thriller]
It's a Bikini World,[Comedy]
Jack of Diamonds,[Crime]
Journey to the Center of Time,[Science Fiction]
Jungle Book,[Animated]
King Kong Escapes,[Science Fiction]
Kill a Dragon,[Action]
The King's Pirate,[Adventure]
Luv,[Comedy]
Mad Monster Party,[Animated]
Mars Needs Women,[Science Fiction]
Monkeys, Go Home!,[Comedy]
Oh Dad, Poor Dad, Mamma's Hung You in the Closet and I'm Feelin' So Sad,[Comedy]
Point Blank,[Crime, Drama]
The President's Analyst,[Comedy]
Reflections in a Golden Eye,[Drama]
The Reluctant Astronaut,[Comedy]
Riot on Sunset Strip,[Drama]
Rosie!,[Comedy]
Rough Night in Jericho,[Western]
The Shooting,[Western]
The Shuttered Room,[Suspense]
The Spirit Is Willing,[Comedy]
The St. Valentine's Day Massacre,[Crime, Drama]
The Taming of the Shrew,[Comedy]
Thoroughly Modern Millie,[Musical, Comedy]
Three Bites of the Apple,[Comedy]
Thunder Alley,[Sports, Drama]
The Tiger Makes Out,[Comedy]
A Time for Killing,[Western]
Titicut Follies,[Documentary]
Tobruk,[War]
Tony Rome,[Crime, Drama]
Torture Garden,[Horror]
Track of Thunder,[Drama]
The Trip,[Drama]
Up the Down Staircase,[Drama]
Valley of the Dolls,[Drama]
The Venetian Affair,[Spy]
Wait Until Dark,[Thriller]
The War Wagon,[Western]
Warning Shot,[Crime, Drama]
Waterhole No. 3,[Comedy, Western]
The Way West,[Western]
Welcome to Hard Times,[Western]
Who's Minding the Mint?,[Comedy]
Who's That Knocking at My Door,[Drama]
Woman Times Seven,[]
5 Card Stud,[Western, Mystery]
2001: A Space Odyssey,[Science Fiction]
Anzio,[War]
Assignment to Kill,[Drama]
The Astro-Zombies,[Science Fiction]
The Bamboo Saucer,[Science Fiction]
Bandolero!,[Western]
The Biggest Bundle of Them All,[Comedy, Crime]
Blackbeard's Ghost,[Comedy, Fantasy]
The Boston Strangler,[Crime]
The Brotherhood,[Crime, Drama]
Bullitt,[Crime, Drama]
Buona Sera, Mrs. Campbell,[Comedy]
Bye Bye Braverman,[Comedy]
Candy,[Comedy]
Charly,[Drama]
Coogan's Bluff,[Crime, Drama]
Countdown,[Science Fiction]
Counterpoint,[War]
Daring Game,[Drama]
Day of the Evil Gun,[Western]
The Detective,[Crime, Drama]
The Devil's Brigade,[War]
Did You Hear the One About the Traveling Saleslady?,[Comedy]
Don't Just Stand There!,[Comedy]
Don't Raise the Bridge, Lower the River,[Comedy]
Faces,[Drama]
Finders Keepers, Lovers Weepers!,[Drama]
Finian's Rainbow,[Musical]
Firecreek,[Western]
Flesh,[Comedy]
For Love of Ivy,[Romance, Comedy]
For Singles Only,[Romance]
